8192 3.42578 3.43154 3.45618 3.43346 3.43874 3.41442 3.44226 3.43026 3.44146 3.43842
16384 13.8881 13.9602 13.9599 13.9978 14.0215 14.3801 13.8775 13.941 13.9449 14.058
32768 56.5523 56.6739 56.6837 56.4227 56.5124 57.5217 57.4577 56.646 65.3467 56.5545
