2 1179.6950000000002 1177.01 1184.39
4 485.4665 481.808 494.208
8 218.04500000000002 215.047 223.756
16 112.16149999999999 110.06 118.598
32 66.19980000000001 65.3641 67.9179
64 38.26325 37.9091 66.5971
