8	0.0
16	0.020599250936329586
32	0.024344569288389514
64	0.04868913857677903
128	0.06179775280898876
256	0.15543071161048688
512	0.24906367041198502
1024	0.26779026217228463
2048	0.4887640449438202
4096	0.5656370656370656
8192	0.7400881057268722
16384	0.6869806094182825
