8	0.0
16	0.0018726591760299626
32	0.011235955056179775
64	0.03745318352059925
128	0.0599250936329588
256	0.09737827715355805
512	0.1348314606741573
1024	0.2153558052434457
2048	0.2607003891050584
4096	0.34505494505494505
8192	0.35774647887323946
16384	0.39299610894941633
32768	0.37349397590361444
