8	0.0
16	0.0
32	0.03571428571428571
64	0.09013605442176871
128	0.141156462585034
256	0.24829931972789115
512	0.31175468483816016
1024	0.4098639455782313
2048	0.4180887372013652
4096	0.6413043478260869
